,Occupancy,DmgFnId,Source,Description,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment,ft00_5,ft01_5,ft02_5,ft03_5,ft04_5,ft05_5,ft06_5,ft07_5,ft08_5,ft09_5,ft10_5,ft11_5,ft12_5,ft13_5,Source_Table,Occupy_Class,Cover_Class
1041,IND6,453,USACE - Galveston,"Water Well Service, contents (Equipment)",0,0,0,0,0,0,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1042,IND6,592,USACE - Galveston,"Average Construction, structure",0,0,0,0,0,22,31,37,43,47,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1043,IND6,593,USACE - Galveston,"Carpet Tile Flooring, structure",0,0,0,0,0,2,3,4,4,5,7,9,13,18,22,29,35,42,50,57,63,68,73,77,81,84,87,89,91,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1044,IND6,605,USACE - New Orleans,"Carpeting Service, structure, composite water & duration",0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1045,IND6,606,USACE - New Orleans,"Heating & Air Conditioning Service, structure, salt water,",0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1046,IND6,445,USACE - Galveston,"Carpet Tile Flooring, contents (Inventory)",0,0,0,0,0,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1047,IND6,446,USACE - Galveston,"Contractor Roofing, contents (Equipment)",0,0,0,0,0,15,27,36,43,48,50,50,50,50,50,51,51,51,52,52,52,52,53,53,53,54,54,54,55,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1048,IND6,447,USACE - Galveston,"Contractor Roofing, contents (Inventory)",0,0,0,0,0,10,20,27,36,43,48,53,57,59,60,66,69,72,76,79,83,86,90,93,97,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1049,IND6,448,USACE - Galveston,"Contractor-Electric, contents (Equipment)",0,0,0,0,0,0,10,10,10,10,40,40,40,40,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1050,IND6,449,USACE - Galveston,"Pier Drilling Co, contents (Equipment)",0,0,0,0,0,20,23,39,55,55,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1051,IND6,450,USACE - Galveston,"Plumbing Co, contents (Equipment)",0,0,0,0,0,30,45,55,63,70,76,82,87,92,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1052,IND6,451,USACE - Galveston,"Plumbing Co, contents (Inventory)",0,0,0,0,0,14,25,35,44,53,61,69,77,85,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1053,IND6,601,USACE - New Orleans,"Carpeting Service, structure, salt water, long duration",0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1054,IND6,602,USACE - New Orleans,"Carpeting Service, structure, salt water, short duration",0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1055,IND6,603,USACE - New Orleans,"Carpeting Service, structure, fresh water, long duration",0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1056,IND6,604,USACE - New Orleans,"Carpeting Service, structure, fresh water, short duration",0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1057,IND6,609,USACE - New Orleans,"Heating & Air Conditioning Service, structure, fresh water,",0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1058,IND6,610,USACE - New Orleans,"Heating & Air Conditioning Service, structure, composite",0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1059,IND6,607,USACE - New Orleans,"Heating & Air Conditioning Service, structure, salt water,",0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1060,IND6,608,USACE - New Orleans,"Heating & Air Conditioning Service, structure, fresh water,",0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1061,IND6,600,USACE - Galveston,"Water Well Service, structure",0,0,0,0,0,5,20,40,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1062,IND6,112,USACE - Galveston,"Average Construction, Inventory",0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgInvDmgFn,IND,Inv
1063,IND6,598,USACE - Galveston,"Plumbing Co, structure",0,0,0,0,0,20,32,40,47,53,57,61,64,67,70,72,74,77,78,80,82,84,85,87,89,91,93,95,97,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1064,IND6,599,USACE - Galveston,"Sandblasting Co, structure",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1065,IND6,115,USACE - Galveston,"Plumbing Co, Inventory",0,0,0,0,0,14,25,35,44,53,61,69,77,85,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgInvDmgFn,IND,Inv
1066,IND6,456,USACE - New Orleans,"Heating & Air Conditioning Service, contents, salt water,",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1067,IND6,113,USACE - Galveston,"Carpet Tile Flooring, Inventory",0,0,0,0,0,70,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgInvDmgFn,IND,Inv
1068,IND6,114,USACE - Galveston,"Roofing Contractor, Inventory",0,0,0,0,0,10,20,27,36,43,48,53,57,59,60,66,69,72,76,79,83,86,90,93,97,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgInvDmgFn,IND,Inv
1069,IND6,455,USACE - New Orleans,"Carpeting Service, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1070,IND6,615,USACE - New Orleans,"Plumbing Services, structure, composite water & duration",0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1071,IND6,457,USACE - New Orleans,"Heating & Air Conditioning Service, contents, fresh water,",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1072,IND6,611,USACE - New Orleans,"Plumbing Services, structure, salt water, long duration",0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1073,IND6,459,USACE - New Orleans,"Plumbing Services, contents, fresh water, short duration",0,0,0,0,0,19,31,40,45,49,54,58,63,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1074,IND6,612,USACE - New Orleans,"Plumbing Services, structure, salt water, short duration",0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1075,IND6,613,USACE - New Orleans,"Plumbing Services, structure, fresh water, long duration",0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1076,IND6,614,USACE - New Orleans,"Plumbing Services, structure, fresh water, short duration",0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,IND,Bldg
1077,IND6,458,USACE - New Orleans,"Plumbing Services, contents, salt water, long duration",0,0,0,0,0,53,70,80,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,IND,Cont
1078,AGR1,466,USACE - New Orleans,"Veterinary Office, contents, fresh water, short duration",0,0,0,0,0,26,46,94,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1079,AGR1,465,USACE - New Orleans,"Veterinary Office, contents, salt water, long duration",0,0,0,0,0,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1080,AGR1,616,USACE - Galveston,"Average Agriculture, structure",0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1081,AGR1,617,USACE - Galveston,"Horse Stalls, structure",0,0,0,0,0,10,19,26,32,40,48,56,64,71,78,85,91,97,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1082,AGR1,460,USACE - Galveston,"Average Agriculture, Contents (Equipment/Inventory)",0,0,0,0,6,20,43,58,65,66,66,67,70,75,76,76,76,77,77,77,78,78,78,79,79,79,79,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1083,AGR1,464,USACE - Galveston,"Veterinary Clinic, contents (Equipment)",0,0,0,0,25,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1084,AGR1,620,USACE - New Orleans,"Veterinary Office, structure, salt water, short duration",0,0,0,0,0,19,39,75,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1085,AGR1,116,USACE - Galveston,"Agriculture/Dairy Processing, Inventory",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgInvDmgFn,AGR,Inv
1086,AGR1,618,USACE - Galveston,"Veterinary Clinic, structure",0,0,0,0,0,1,3,4,6,9,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,86,89,92,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1087,AGR1,619,USACE - New Orleans,"Veterinary Office, structure, salt water, long duration",0,0,0,0,0,43,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1088,AGR1,461,USACE - Galveston,"Dairy Processing, contents (Equipment)",0,0,0,0,0,0,25,50,50,50,50,50,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1089,AGR1,623,USACE - New Orleans,"Veterinary Office, structure, composite water & duration",0,0,0,0,0,31,52,65,73,79,82,84,86,88,89,91,92,94,96,98,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1090,AGR1,463,USACE - Galveston,"Horse Stalls, contents (Equipment)",0,0,0,0,0,3,6,8,11,13,15,17,19,21,22,24,25,27,28,29,31,32,33,34,34,36,37,38,39,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1091,AGR1,462,USACE - Galveston,"Dairy Processing, contents (Inventory)",0,0,0,0,0,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,AGR,Cont
1092,AGR1,622,USACE - New Orleans,"Veterinary Office, structure, fresh water, short duration",0,0,0,0,0,16,34,65,80,82,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1093,AGR1,621,USACE - New Orleans,"Veterinary Office, structure, fresh water, long duration",0,0,0,0,0,28,42,66,81,83,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,AGR,Bldg
1094,REL1,630,USACE - Wilmington,"Church, structure",0,0,0,0,12,17,19,22,25,28,32,37,43,48,53,58,63,68,73,78,83,88,93,98,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1095,REL1,625,USACE - New Orleans,"Civic Association, structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1096,REL1,468,USACE - Galveston,"Church, contents (Equipment)",0,0,0,0,10,75,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,REL,Cont
1097,REL1,629,USACE - New Orleans,"Civic Association, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1098,REL1,624,USACE - Galveston,"Church, structure",0,0,0,0,0,10,11,11,12,12,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1099,REL1,467,USACE - Galveston,"Church, contents",0,0,0,0,10,52,72,85,92,95,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,REL,Cont
1100,REL1,626,USACE - New Orleans,"Civic Association, structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1101,REL1,627,USACE - New Orleans,"Civic Association, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1102,REL1,471,USACE - New Orleans,"Civic Association, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,REL,Cont
1103,REL1,469,USACE - Galveston,"Church, contents (Inventory)",0,0,0,0,10,28,54,70,84,90,95,97,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,REL,Cont
1104,REL1,628,USACE - New Orleans,"Civic Association, structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,REL,Bldg
1105,REL1,470,USACE - New Orleans,"Civic Association, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,REL,Cont
1106,GOV1,475,USACE - New Orleans,"Government Facility, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyContDmgFn,GOV,Cont
1107,GOV1,474,USACE - Galveston,"Post Office, contents (Equipment)",0,0,0,0,0,25,43,63,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyContDmgFn,GOV,Cont
1108,GOV1,639,USACE - Wilmington,"Post Office, structure",0,0,0,0,5,8,10,10,11,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1109,GOV1,632,USACE - Galveston,"City Hall, structure",0,0,0,0,0,1,1,1,2,2,3,4,6,8,12,17,23,31,40,50,58,64,70,75,80,84,88,92,95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1110,GOV1,639,USACE - Wilmington,"Post Office, structure",0,0,0,0,5,8,10,10,11,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,34,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1111,GOV1,473,USACE - Galveston,"City Hall, contents (Equipment)",0,0,0,0,0,35,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyContDmgFn,GOV,Cont
1112,GOV1,476,USACE - New Orleans,"Government Facility, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyContDmgFn,GOV,Cont
1113,GOV1,635,USACE - New Orleans,"Government facility, structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1114,GOV1,636,USACE - New Orleans,"Government facility, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1115,GOV1,631,USACE - Galveston,"Average government services, structure",0,0,0,0,0,5,8,13,14,14,15,17,19,22,26,31,37,44,51,59,65,70,74,79,83,87,91,95,98,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1116,GOV1,633,USACE - Galveston,"Post Office, structure",0,0,0,0,0,8,15,24,25,26,27,29,32,36,40,45,50,56,62,67,71,75,78,82,86,90,94,98,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1117,GOV1,638,USACE - New Orleans,"Government facility, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1118,GOV1,475,USACE - New Orleans,"Government Facility, contents, salt water, long duration",0,0,0,0,0,60,60,60,60,60,60,60,60,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,GOV,Cont
1119,GOV1,476,USACE - New Orleans,"Government Facility, contents, fresh water, short duration",0,0,0,0,0,5,18,50,50,52,58,58,58,58,58,59,69,70,70,79,88,97,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,GOV,Cont
1120,GOV1,634,USACE - New Orleans,"Structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1121,GOV1,635,USACE - New Orleans,"Structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1122,GOV1,636,USACE - New Orleans,"Structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1123,GOV1,637,USACE - New Orleans,"Structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1124,GOV1,638,USACE - New Orleans,"Structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyStructDmgFn,GOV,Bldg
1125,GOV1,472,USACE - Galveston,Contents (Equipment),0,0,0,0,0,30,59,74,83,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flEssntFltyContDmgFn,GOV,Cont
1126,GOV1,634,USACE - New Orleans,"Government facility, structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgStructDmgFn,GOV,Bldg
1127,GOV1,472,USACE - Galveston,"Average Govt Services, contents (Equipment)",0,0,0,0,0,30,59,74,83,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flBldgContDmgFn,GOV,Cont
